Date Time,Open,High,Low,Close
Time: 18:17:00.000 Date: 2018-01-05,19.2194,19.2194,19.21796,19.21815
Time: 18:18:00.000 Date: 2018-01-05,19.219,19.2218,19.2185,19.2205
Time: 18:19:00.000 Date: 2018-01-05,19.2206,19.2206,19.2206,19.2206
Time: 18:20:00.000 Date: 2018-01-05,19.2205,19.2218,19.2205,19.2218
Time: 18:21:00.000 Date: 2018-01-05,19.2215,19.2221,19.2168,19.2168
Time: 18:22:00.000 Date: 2018-01-05,19.2167,19.218,19.2163,19.217
Time: 18:23:00.000 Date: 2018-01-05,19.2171,19.2178,19.217,19.2175
Time: 18:24:00.000 Date: 2018-01-05,19.218,19.218,19.218,19.218
Time: 18:25:00.000 Date: 2018-01-05,19.2178,19.2178,19.2162,19.2163
Time: 18:26:00.000 Date: 2018-01-05,19.2162,19.217,19.216,19.217
Time: 18:27:00.000 Date: 2018-01-05,19.2167,19.2173,19.2167,19.2173
Time: 18:28:00.000 Date: 2018-01-05,19.2174,19.2183,19.2144,19.2175
Time: 18:29:00.000 Date: 2018-01-05,19.2177,19.218,19.2135,19.2135
Time: 18:30:00.000 Date: 2018-01-05,19.2134,19.2135,19.2121,19.2135
Time: 18:31:00.000 Date: 2018-01-05,19.2148,19.2158,19.2148,19.2158
Time: 18:33:00.000 Date: 2018-01-05,19.2164,19.2188,19.2161,19.2186
Time: 18:34:00.000 Date: 2018-01-05,19.2205,19.2243,19.2192,19.2238
Time: 18:35:00.000 Date: 2018-01-05,19.2245,19.2249,19.2237,19.2246
Time: 18:36:00.000 Date: 2018-01-05,19.2247,19.2247,19.2203,19.2203
